BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
0.0016923832118564389,0.636364,0.0014977700660915257,0.001801956515072526,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.00558659217877095,0.13188647746243742,0.0004960928453414222,0.0021375529070363684,0.0,1.0
0.0020816954030502,1.0,0.0,0.0,0.0,0.0009583844549400221,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.16527545909849753,0.0,0.0,0.0,1.0
0.09990181376908493,1.0,0.0,0.0,0.0,0.048220597318588625,0.0,0.0,0.0,0.05555533333333333,0.024390243902439025,0.0,0.08180300500834727,0.05424473303495279,0.008508300923453555,0.083333,1.0
0.03154824064883557,1.0,0.015505437751595293,0.006612407617528902,0.021815555555555557,0.0,1.0,0.166667,1.0,0.0,0.0,0.09776536312849163,0.14858096828046746,0.016358204867768678,0.002435052033583776,0.0,1.0
0.15042921149653182,0.9,0.0027528789506107007,0.0017173173050384863,0.002888888888888889,0.09218449727413405,0.5,0.2,0.4,0.3333333333333333,0.0813008130081301,0.019553072625698324,0.2320534223706177,0.0320673664935181,0.008596928264343724,0.0,0.6666666666666665
0.26229695474105713,1.0,0.0,0.0,0.0,0.05387904993046623,0.0,0.0,0.0,0.27777799999999997,0.05691056910569106,0.0,0.21202003338898165,0.02184456002865607,0.016265099372648462,0.0,1.0
0.283162145935675,1.0,0.0,0.0,0.0,0.08530268655839562,0.0,0.0,0.0,0.16666666666666666,0.04065040650406505,0.0,0.26544240400667785,0.16240288401139535,0.015278986680426723,0.090909,1.0
0.0967070654975059,1.0,0.0,0.0,0.0,0.05499935753942864,0.0,0.0,0.0,0.41666666666666663,0.0813008130081301,0.0,0.08180300500834727,0.00734419544389287,0.005592969378674378,0.0,0.33333333333333326
0.14751378367327284,1.0,0.0013356560834444512,0.0016069183354288693,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.0984974958263773,0.010529101253004049,0.024867423638356236,0.0,1.0
0.06856666688035694,1.0,0.01039731792101766,0.0,0.022661333333333335,0.0019733637295648136,1.0,0.0,1.0,0.05555533333333333,0.008130081300813009,0.0670391061452514,0.03839732888146912,0.018004805843675153,0.025255704341756342,0.0,1.0
0.013556003449044904,1.0,0.008833682677070782,0.0,0.019253333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0670391061452514,0.1986644407345576,0.004531107684071486,0.002124337815844521,0.0,1.0
0.008544932626904124,1.0,0.004541230683711134,0.002323284982673495,0.005688888888888889,0.0,0.5,0.166667,0.333333,0.0,0.0,0.0223463687150838,0.14023372287145244,0.007249785172686637,0.0021812534270383064,0.0,1.0
0.2104490302569116,1.0,0.0016925107622273198,0.002036247661688491,0.0,0.19099739608781643,0.083333,0.083333,0.0,0.16666666666666666,0.0975609756097561,0.002793296089385475,0.33222036727879806,0.025789278848882626,0.01598366363989898,0.0,1.0
0.0006174970036031708,0.181818,0.0020583377872195863,0.0,0.004486222222222222,0.0,0.166667,0.0,0.166667,0.0,0.0,0.00558659217877095,0.1986644407345576,0.011179922183569198,0.0017628594111904169,0.666667,1.0
0.0726775461744054,1.0,0.0,0.0,0.0,0.002170666383938022,0.0,0.0,0.0,0.11111133333333334,0.008130081300813009,0.0,0.048414023372287146,0.0036148570162795016,0.0027804879851468906,0.0,0.0
0.36654821483376326,1.0,0.0897234620939784,0.09813241743077064,0.017777777777777778,0.019377096372405377,0.333333,0.083333,0.333333,0.05555533333333333,0.008130081300813009,0.013966480446927375,0.33222036727879806,0.030176441472274794,0.020891250695595318,0.0,1.0
0.15565314581211556,1.0,0.0024072397045895796,0.0,0.005246666666666667,0.0033370912730456333,0.083333,0.0,0.083333,0.16666666666666666,0.032520325203252036,0.00558659217877095,0.0984974958263773,0.007095346806907738,0.22986987563023076,0.0,1.0
0.004111036516031105,1.0,0.02132481993622701,0.0015504921954061762,0.04366933333333333,0.0,1.0,0.083333,1.0,0.0,0.0,0.06983240223463687,0.2320534223706177,0.018631145510725457,0.0017534420611693255,0.4,1.0
0.06868288527539865,1.0,0.026113197974615192,0.005824158974516238,0.04636355555555556,0.0,0.833333,0.083333,0.833333,0.0,0.0,0.0782122905027933,0.05843071786310518,0.01073334896647234,0.004412986273552974,0.0,1.0
0.0014670853710366534,0.727273,0.004199058025998189,0.0,0.009152,0.0,0.666667,0.0,0.666667,0.0,0.0,0.0670391061452514,0.03839732888146912,0.006452266777712,0.0014434260589511851,0.181818,1.0
0.004059515649504365,0.727273,0.0034882035058627146,0.0,0.007602666666666667,0.0,0.5,0.0,0.5,0.0,0.0,0.01675977653631285,0.048414023372287146,0.006497986773389981,0.001947006294757659,0.0,1.0
0.04238229352042272,1.0,0.025949044822375075,0.00874948633812751,0.04070622222222223,0.0,1.0,0.5,1.0,0.0,0.0,0.18435754189944134,0.1986644407345576,0.044840737343135935,0.0029755760085394697,0.25,1.0
0.284804757152384,1.0,0.03410613102847354,0.0026468766291514612,0.06954044444444445,0.05872297354144564,1.0,0.083333,1.0,0.11111133333333334,0.07317073170731708,0.111731843575419,0.2821368948247079,0.04754545443562122,0.06172515736716152,0.0,1.0
0.06776846184959966,1.0,0.030959896263364463,0.02514226133889417,0.021930222222222222,0.0008285320777743008,1.0,0.333333,0.916667,0.05555533333333333,0.008130081300813009,0.06145251396648045,0.05509181969949917,0.005800855485863693,0.005020170198862397,0.0,1.0
0.0018310551535471262,1.0,0.007265969093937814,0.0,0.015836444444444445,0.0,1.0,0.0,0.875,0.0,0.0,0.0223463687150838,0.0317195325542571,0.005655221476156765,0.0016903736252868267,0.571429,0.33333333333333326
0.04261718079942386,1.0,0.011380197664865333,0.012071268668159097,0.0029351111111111114,0.0,0.583333,0.416667,0.166667,0.0,0.0,0.0335195530726257,0.2821368948247079,0.01369428608919138,0.0026395740417715216,0.0,1.0
0.05824194732950576,1.0,0.002304261640140809,0.002772240792419271,0.0,0.004026566313815419,0.1,0.1,0.0,0.06666666666666667,0.008130081300813009,0.00558659217877095,0.08180300500834727,0.003957728396372357,0.003069805237206727,0.0,0.6666666666666665
0.05088628851524778,1.0,0.001036917738063364,0.0012475083565886718,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.00558659217877095,0.03839732888146912,0.005048378853248112,0.004044519156628859,0.0,1.0
0.004209807944599654,0.545455,0.0214830594966473,0.025846116102916372,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,0.0335195530726257,0.0984974958263773,0.019133527959187036,0.0008777304642747173,0.125,1.0
0.031922918540167364,1.0,0.004197426690323753,0.005049894200987458,0.0,0.02283741775990019,0.25,0.25,0.0,0.16666666666666666,0.024390243902439025,0.008379888268156424,0.1986644407345576,0.005099043873861973,0.0026559605114136937,0.0,1.0
0.0,0.0,0.0040728334281887055,0.0005397282958692386,0.00789911111111111,0.0,0.454545,0.090909,0.454545,0.0,0.0,0.01675977653631285,0.2988313856427379,0.10956818424562732,0.0,0.0,0.8333333333333333
0.09235363921019542,1.0,0.08065629449850396,0.08592376337820846,0.02013288888888889,0.0,0.916667,0.916667,0.166667,0.0,0.0,0.08100558659217877,0.24874791318864775,0.07022182824820287,0.005175098671092896,0.0,1.0
0.008877889926984808,1.0,0.03174293738709373,0.005135514735195805,0.059881333333333335,0.0,0.916667,0.083333,0.833333,0.0,0.0,0.06424581005586592,0.0317195325542571,0.02434229125825787,0.0022181366606324137,0.25,1.0
0.01410362462856543,0.181818,0.0,0.0,0.0,0.1193494103054686,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.2988313856427379,0.6724384369424325,0.009972520921164024,1.0,1.0
0.07518037656918672,1.0,0.02081502753796577,0.0,0.045367111111111115,0.0,1.0,0.0,1.0,0.0,0.0,0.07541899441340782,0.16527545909849753,0.010342962808806939,0.005355873930699708,0.0,1.0
0.012660584453574443,1.0,0.01612167480261348,0.001567665368456561,0.03229777777777778,0.0,1.0,0.083333,1.0,0.0,0.0,0.11731843575418995,0.048414023372287146,0.009442710667600633,0.0022009949251306595,0.166667,1.0
0.07796536465468012,1.0,0.054513120730871015,0.05573970376276488,0.017834666666666665,0.0870654831451575,0.916667,0.666667,1.0,0.3333333333333333,0.23577235772357727,0.07262569832402235,0.16527545909849753,0.12164041292344412,0.008467285237664157,0.0,1.0
0.0028778391664446307,0.636364,0.009427488862565475,0.0,0.020547555555555555,0.0,0.583333,0.0,0.5,0.0,0.0,0.0223463687150838,0.16527545909849753,0.008333933473510306,0.0010740356269943027,0.454545,1.0
0.0886182774799912,1.0,0.0033042704085700586,0.0017918979422858721,0.003955555555555556,0.0,0.25,0.083333,0.166667,0.0,0.0,0.0111731843575419,0.05843071786310518,0.0065261323816299364,0.012039261937705974,0.0,1.0
0.06207200185387929,1.0,0.0026509204709584525,0.0017173173050384863,0.002666666666666667,0.0,0.416667,0.166667,0.166667,0.0,0.0,0.013966480446927375,0.03839732888146912,0.0055092978455825664,0.003846649683837102,0.0,1.0
0.12099303713725645,1.0,0.0,0.0,0.0,0.07449250549392275,0.0,0.0,0.0,0.11111133333333334,0.024390243902439025,0.0,0.0984974958263773,0.05923831118412306,0.0076795283268890095,0.083333,1.0
0.42172003111235046,1.0,0.0,0.0,0.0,0.10404284983953409,0.0,0.0,0.0,0.5555553333333333,0.40650406504065045,0.0,0.2821368948247079,0.10779209807794547,0.027943237588924114,0.0,1.0
6.0458678929026296e-05,0.181818,0.001229619264606113,0.0014793461927688674,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.03839732888146912,0.01375301254596431,0.0,0.0,1.0
0.00990917339625764,0.454545,0.018361702600573376,0.022090833818884357,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.03839732888146912,0.019770395236327332,0.0009750912055214647,0.0,1.0
0.11220913791429137,1.0,0.0,0.0,0.0,0.04498894488705328,0.0,0.0,0.0,0.22222199999999998,0.04065040650406505,0.0,0.1986644407345576,0.02296447421958836,0.006900509318722433,0.0,1.0
0.09178413980935714,1.0,0.06216204587438267,0.06135238737771781,0.02433777777777778,0.002531690071266956,0.75,0.666667,0.333333,0.05555533333333333,0.008130081300813009,0.08379888268156425,0.0984974958263773,0.027412222176776652,0.005280930477990043,0.0,1.0
0.138492629284319,1.0,0.0,0.0,0.0,0.025543909409206006,0.0,0.0,0.0,0.38888866666666666,0.11382113821138212,0.0,0.0984974958263773,0.01035071784619826,0.013014492032466213,0.0,1.0
0.026226635878660542,1.0,0.0,0.0,0.0,0.0105424075681476,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.03839732888146912,0.018857069404131087,0.0028296793286514896,0.0,1.0
0.0011199393384028395,1.0,0.00631612389749747,0.0,0.013766222222222223,0.0,1.0,0.0,1.0,0.0,0.0,0.05307262569832402,0.2821368948247079,0.008769643069050809,0.0018691999463867645,0.454545,1.0
0.08056939018564806,1.0,0.13272383913643615,0.08201171455733079,0.1407031111111111,0.0,1.0,0.25,1.0,0.0,0.0,0.1229050279329609,0.1986644407345576,0.09767066997703042,0.00496062401606293,0.0,1.0
0.00325339952785598,1.0,0.009735403471115265,0.0,0.021218666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.1005586592178771,0.1986644407345576,0.011514887899761139,0.002159731536954054,0.583333,1.0
0.06796799791809109,1.0,0.0,0.0,0.0,0.0021465819088999083,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.048414023372287146,0.009769569227361807,0.005146537405315782,0.0,1.0
0.03454428506768162,1.0,0.01248481583341779,0.0,0.027211111111111113,0.030173288637469462,1.0,0.0,1.0,0.05555533333333333,0.008130081300813009,0.0558659217877095,0.048414023372287146,0.04383074992544934,0.0022271358378238744,0.142857,1.0
0.14225431860744703,1.0,0.0,0.0,0.0,0.03511994541443789,0.0,0.0,0.0,0.11111133333333334,0.032520325203252036,0.0,0.0984974958263773,0.012763194155921075,0.007689767586569516,0.0,1.0
0.03622113528327969,0.818182,0.0,0.0,0.0,0.0485770957700787,0.0,0.0,0.0,0.27777799999999997,0.06504065040650407,0.0,0.05843071786310518,0.048833927774150174,0.0026559603674463335,0.0,1.0
0.3323814919508731,0.714286,0.0,0.0,0.0,0.11646518686662344,0.0,0.0,0.0,0.3809526666666666,0.04878048780487805,0.0,0.4858096828046745,0.35667358822291356,0.01980696501136849,0.25,0.16666666666666652
0.23349127750084492,1.0,0.0,0.0,0.0,0.005199016633562545,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.16527545909849753,0.023531004496237587,0.026728424970777823,0.0,1.0
0.06163180072980576,0.818182,0.0,0.0,0.0,0.030177651772078425,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.05843071786310518,0.004703773927640116,0.0033851934730865438,0.0,1.0
0.0011490484056006366,1.0,0.003427436251989975,0.0,0.007470222222222223,0.0,0.666667,0.0,0.666667,0.0,0.0,0.0223463687150838,0.048414023372287146,0.0038983753017746915,0.0020424016852184684,0.545455,1.0
0.07974729529038306,0.727273,0.0,0.0,0.0,0.11004108302819987,0.0,0.0,0.0,0.16666666666666666,0.0975609756097561,0.0,0.18196994991652757,0.13298021055746978,0.015158885548622764,0.125,1.0
0.05573866784908801,1.0,0.0,0.0,0.0,0.002922477886502806,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.03839732888146912,0.00879835745008858,0.0031275194746114,0.0,1.0
0.08295527373403726,1.0,0.0,0.0,0.0,0.0026505877275079625,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.05843071786310518,0.009154024493025,0.006317106170642718,0.0,1.0
0.00032291394512649077,0.181818,0.003446400529205293,0.0,0.007511555555555555,0.0,0.25,0.0,0.25,0.0,0.0,0.008379888268156424,0.33222036727879806,0.014428847374309125,0.0016821386530192228,0.666667,1.0
0.14959379826095223,1.0,0.0019508735496661168,0.0023470820939004568,0.0,0.005782254631176344,0.083333,0.083333,0.0,0.05555533333333333,0.008130081300813009,0.002793296089385475,0.18196994991652757,0.013389558565938597,0.011682294593228622,0.0,1.0
0.0016917161474458125,1.0,0.0,0.0,0.0,0.016083325544582444,0.0,0.0,0.0,0.05555533333333333,0.024390243902439025,0.0,0.24874791318864775,0.016534464440789178,0.0028346110876306457,0.083333,1.0
0.30582710411156094,1.0,0.0,0.0,0.0,0.0684351605356812,0.0,0.0,0.0,0.44444466666666665,0.1951219512195122,0.0,0.31552587646076796,0.023935954877010522,0.019828544854859197,0.0,1.0
0.05138686986479607,1.0,0.028579777514362383,0.0,0.06229066666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.03910614525139665,0.14858096828046746,0.0348803216270921,0.003956286718207736,0.0,1.0
0.08341312793556652,1.0,0.016842725170714182,0.02026336287527983,0.0,0.019389078095101993,0.333333,0.333333,0.0,0.11111133333333334,0.032520325203252036,0.0111731843575419,0.13188647746243742,0.005097587390433133,0.004041719698221714,0.0,0.0
0.08039029560051682,1.0,0.019671257313226848,0.02366634978073538,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.02793296089385475,0.0984974958263773,0.005685294236237022,0.007930270768136145,0.0,0.6666666666666665
0.009464342048036855,0.818182,0.03372602981632996,0.024461958355055352,0.029191555555555554,0.0,0.75,0.666667,0.583333,0.0,0.0,0.09776536312849163,0.3823038397328882,0.0352076121339997,0.002087107254449946,0.555556,1.0
0.013452752401755357,0.181818,0.0022714310096927847,0.0027327424944033857,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.0111731843575419,0.33222036727879806,0.3320563744254028,0.00983798831794184,0.333333,1.0
0.0942325874144141,1.0,0.004031438285449893,0.004850194731515839,0.0,0.005768271962804786,0.25,0.25,0.0,0.05555533333333333,0.008130081300813009,0.008379888268156424,0.0634390651085142,0.011578221418167924,0.00824694256464779,0.0,1.0
0.05797301970584413,1.0,0.0,0.0,0.0,0.043932516491297875,0.0,0.0,0.0,0.44444466666666665,0.10569105691056911,0.0,0.21535893155258767,0.0065662582191484235,0.00371127470141447,0.0,1.0
0.09366221415552206,1.0,0.0,0.0,0.0,0.0021112086244449517,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.06510851419031721,0.008946258822506171,0.0066671295897870264,0.0,1.0
0.18698252547924538,1.0,0.0,0.0,0.0,0.03110332425822719,0.0,0.0,0.0,0.05555533333333333,0.024390243902439025,0.0,0.13188647746243742,0.01747024452559307,0.01381390132108994,0.0,1.0
0.2495040736079169,1.0,0.006318570901009124,0.0,0.013771555555555556,0.0,0.5,0.0,0.5,0.0,0.0,0.013966480446927375,0.2854757929883139,0.11599477898234718,0.019481036257562964,0.0,1.0
0.0017677650085848036,1.0,0.011941377136871307,0.0,0.02602666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0317195325542571,0.011411064970084109,0.0025117648713262556,0.916667,1.0
0.006550382102560304,1.0,0.02047938022295057,0.0,0.04463555555555555,0.0,0.916667,0.0,0.833333,0.0,0.0,0.030726256983240226,0.13188647746243742,0.01914339580939259,0.002348690307041168,1.0,1.0
0.14632538067296402,1.0,0.0,0.0,0.0,0.03282478010956497,0.0,0.0,0.0,0.16666666666666666,0.04065040650406505,0.0,0.26544240400667785,0.01651852529732482,0.011994008729724217,0.0,1.0
0.34332916842464023,1.0,0.03169725998820953,0.0047373424514704525,0.06050311111111111,0.028200395788535285,1.0,0.166667,1.0,0.3333333333333333,0.0813008130081301,0.19273743016759778,0.24874791318864775,0.02392647814312661,0.033703267255162934,0.0,1.0
0.22895555993896002,1.0,0.0,0.0,0.0,0.013909801651789512,0.0,0.0,0.0,0.5555553333333333,0.0894308943089431,0.0,0.14858096828046746,0.026525039093415033,0.01654148412835659,0.0,1.0
0.05320725450836609,0.909091,0.0,0.0,0.0,0.012802857497653568,0.0,0.0,0.0,0.18181799999999998,0.024390243902439025,0.0,0.03839732888146912,0.010562125780069062,0.0027038602582901763,0.0,0.8333333333333333
0.3789157482242255,1.0,0.0,0.0,0.0,0.07812050236973965,0.0,0.0,0.0,0.5,0.11382113821138212,0.0,0.3989983305509182,0.03837086319393479,0.023323825456636145,0.0,1.0
0.1218497774770169,1.0,0.008890779425676041,0.0,0.01937777777777778,0.06996774248744832,0.5,0.0,0.416667,0.16666666666666666,0.032520325203252036,0.01675977653631285,0.13188647746243742,0.09196935485681743,0.011230668827207352,0.083333,1.0
0.461644550571395,1.0,0.0,0.0,0.0,0.07863755628722831,0.0,0.0,0.0,0.22222199999999998,0.032520325203252036,0.0,0.3989983305509182,0.04425398110044548,0.03816808919925307,0.0,1.0
0.0011931318951659197,0.545455,0.017409410400621377,0.0030298383881750437,0.03245555555555556,0.0,0.583333,0.166667,0.333333,0.0,0.0,0.0223463687150838,0.1986644407345576,0.011715057853938915,0.0005954052226462346,0.0,1.0
0.056912246297282636,1.0,0.00224308655234946,0.002698641479346193,0.0,0.007255994345644342,0.083333,0.083333,0.0,0.22222199999999998,0.05691056910569106,0.002793296089385475,0.03839732888146912,0.009945186528156773,0.005742368404885855,0.0,1.0
0.0001966483617288767,0.272727,0.003150517021254469,0.003790364623263516,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.1252086811352254,0.003527057651888042,0.0003956390976752408,0.0,1.0
0.313424345844806,1.0,0.45640632656444585,0.4698094391119016,0.14364222222222223,0.0,1.0,1.0,0.583333,0.0,0.0,0.24301675977653633,0.4824707846410685,0.40107830967031877,0.025733404324319226,0.0,1.0
0.11811955712619675,1.0,0.018402078158515665,0.022139409365512588,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.02793296089385475,0.08180300500834727,0.015561422452846814,0.009233110226225243,0.0,1.0
0.017153090861089657,1.0,0.02214864445181718,0.00461222361924622,0.03991822222222222,0.0,1.0,0.166667,1.0,0.0,0.0,0.04748603351955307,0.2320534223706177,0.05086550083104667,0.0025112199548678765,0.666667,1.0
0.18281654423880853,1.0,0.0038336388349245317,0.00461222361924622,0.0,0.058297518889988756,0.166667,0.166667,0.0,0.27777799999999997,0.0813008130081301,0.00558659217877095,0.2821368948247079,0.016651545460637334,0.013921603708986183,0.0,1.0
0.1174826344381753,1.0,0.0024470035116539563,0.0029439725229231193,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.002793296089385475,0.08180300500834727,0.006764450904655088,0.009331524363558675,0.0,0.33333333333333326
0.08463522196836865,1.0,0.01948610071417837,0.021438253242969732,0.0036328888888888886,0.0,0.916667,0.916667,0.083333,0.0,0.0,0.05307262569832402,0.16527545909849753,0.013864344443730794,0.005981364863324393,0.0,1.0
0.17302562813469338,1.0,0.05960635462341942,0.06776043423594713,0.0071586666666666665,0.08065497985661933,1.0,0.916667,0.583333,0.11111133333333334,0.016260162601626018,0.09776536312849163,0.43238731218697835,0.12461762490536121,0.013126509540961968,0.0,1.0
0.07544889695955666,1.0,0.005278594408556193,0.0006260848232083167,0.010370666666666667,0.0030385472676926957,0.666667,0.083333,0.666667,0.05555533333333333,0.008130081300813009,0.036312849162011177,0.048414023372287146,0.013059483834464891,0.005297582933874167,0.0,1.0
0.004119238000230147,1.0,0.027890334274953882,0.0,0.060788,0.0,1.0,0.0,1.0,0.0,0.0,0.16201117318435754,0.1986644407345576,0.0242332722068876,0.0021519639089135623,1.0,1.0
0.188343966447514,1.0,0.0069739600082137755,0.004342359471311601,0.007333333333333334,0.11475213927672502,0.333333,0.166667,0.166667,0.27777799999999997,0.14634146341463417,0.013966480446927375,0.1986644407345576,0.11728900024031158,0.01721724195845809,0.0,1.0
0.058785691417034984,1.0,0.0,0.0,0.0,0.01587369509273664,0.0,0.0,0.0,0.16666666666666666,0.032520325203252036,0.0,0.0984974958263773,0.0384672653035753,0.004375314740134088,0.0,1.0
0.010023181598905513,0.545455,0.06140673745711882,0.0,0.13383822222222225,0.0,0.5,0.0,0.416667,0.0,0.0,0.01675977653631285,0.24874791318864775,0.05013690279818347,0.0009281348767564116,0.3,1.0
0.2563335633262336,0.909091,0.017328455367777492,0.02084774142108007,0.0,0.0,0.454545,0.454545,0.0,0.0,0.0,0.019553072625698324,0.3823038397328882,0.021637217669889536,0.017205322769827225,0.0,0.8333333333333333
0.046794364972577294,0.909091,0.014253591538424992,0.0,0.031066222222222224,0.025648418560597526,0.545455,0.0,0.454545,0.242424,0.10569105691056911,0.01675977653631285,0.048414023372287146,0.04244292215826079,0.004867585489080168,0.125,0.8333333333333333
0.0065499993925371095,0.818182,0.0061393278937804715,0.007386181728970529,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.002793296089385475,0.16527545909849753,0.014450522430462295,0.0017529335422771942,0.0,1.0
0.09558385647749024,1.0,0.09946375957211696,0.057435922598055744,0.11273333333333334,0.0,1.0,1.0,1.0,0.0,0.0,0.4301675977653631,0.14858096828046746,0.025590626555366577,0.005343719944392289,0.166667,1.0
0.011136829169823571,1.0,0.012602068085017876,0.008169523751111655,0.012666666666666668,0.0,0.5,0.083333,0.333333,0.0,0.0,0.019553072625698324,0.1986644407345576,0.007460020881376684,0.0022163328543125683,0.0,1.0
0.11213519453591583,1.0,0.03262854874135315,0.03496286301327854,0.007776000000000001,0.001667474996191841,0.833333,0.666667,0.25,0.05555533333333333,0.008130081300813009,0.0782122905027933,0.08180300500834727,0.013797275447032588,0.012786877437206428,0.0,1.0
0.027481267510138834,1.0,0.11866865879941443,0.11398129350792727,0.052152888888888894,0.0,1.0,1.0,1.0,0.0,0.0,0.31843575418994413,0.1986644407345576,0.10409621367982011,0.0025447292610237906,0.916667,1.0
0.13945787531989687,1.0,0.0,0.0,0.0,0.046236277722507366,0.0,0.0,0.0,0.27777799999999997,0.05691056910569106,0.0,0.0984974958263773,0.017617514883342324,0.008341612529756405,0.0,1.0
0.0009145061852661331,0.727273,0.003011853488927411,0.0,0.006564444444444444,0.0,0.666667,0.0,0.666667,0.0,0.0,0.03910614525139665,0.13188647746243742,0.0034913825517109242,0.001672627279223975,0.181818,1.0
0.018252101243966375,0.857143,0.0005464974509360503,0.0006574871967861633,0.0,0.009988848648862044,0.142857,0.142857,0.0,0.28571399999999997,0.0894308943089431,0.002793296089385475,0.015025041736227047,0.0005649453072304626,0.0033573521619019364,0.0,0.16666666666666652
0.11560771450901003,1.0,0.0,0.0,0.0,0.05769927446807474,0.0,0.0,0.0,0.11111133333333334,0.032520325203252036,0.0,0.0984974958263773,0.06776046082103385,0.009317233221052823,0.083333,1.0
0.008919240831276081,1.0,0.034523752961129146,0.0009567910699500138,0.07351244444444445,0.0,1.0,0.083333,0.916667,0.0,0.0,0.04189944134078213,0.13188647746243742,0.02725911058607494,0.0023790373701301592,0.454545,1.0
0.083198387178043,1.0,0.0,0.0,0.0,0.009349151753900855,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.13188647746243742,0.01587620451248569,0.0059168595939232144,0.0,1.0
0.26418585440361364,1.0,0.002018777897114514,0.0024287773314115736,0.0,0.06363908943688443,0.166667,0.166667,0.0,0.38888866666666666,0.0813008130081301,0.00558659217877095,0.1986644407345576,0.022562063393880994,0.014960394765056128,0.0,1.0
0.05157581245893114,1.0,0.008885069750815516,0.00111993621392867,0.017336444444444446,0.0,0.5,0.083333,0.5,0.0,0.0,0.0558659217877095,0.07512520868113524,0.018089467602668313,0.01726965137818949,0.0,1.0
0.012255168771927479,1.0,0.02402386480958132,0.022116593578459933,0.012294222222222224,0.0,1.0,0.25,1.0,0.0,0.0,0.0782122905027933,0.1986644407345576,0.02165532997534952,0.0023207950473603093,0.0,1.0
0.06307519053203803,1.0,0.017357615492958035,0.006389647029961053,0.026256,0.0,0.833333,0.25,0.75,0.0,0.0,0.05865921787709497,0.11853088480801337,0.019293007679892112,0.004748784840616835,0.0,1.0
0.0019223719285903261,0.545455,0.0045758965667928985,0.005505228617866233,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.00558659217877095,0.06844741235392322,0.007336012047578255,0.0019773266453573615,0.0,1.0
0.12499470055843567,1.0,0.02922537860752042,0.011965776319421018,0.04202044444444445,0.00539808419928485,0.666667,0.416667,0.583333,0.11111133333333334,0.024390243902439025,0.09217877094972067,0.2320534223706177,0.03700646967829531,0.008067802119855824,0.0,1.0
0.010417273201839267,0.636364,0.0,0.0,0.0,0.08236981925805788,0.0,0.0,0.0,0.16666666666666666,0.05691056910569106,0.0,0.2988313856427379,0.1222470278124768,0.0014950497310064633,0.5,1.0
0.0014486012856065678,0.090909,0.0,0.0,0.0,0.02565637259491566,0.0,0.0,0.0,0.05555533333333333,0.008130081300813009,0.0,0.36560934891485813,0.27950185465553784,0.0006095454219188813,0.0,1.0
0.07194034243271294,1.0,0.036093301796895856,0.04342359471311601,0.0,0.00976901574799468,0.166667,0.166667,0.0,0.05555533333333333,0.008130081300813009,0.00558659217877095,0.05843071786310518,0.03336900456927015,0.004787349770033449,0.0,1.0
0.005253209426839354,1.0,0.008451950129252766,0.0,0.018421333333333335,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0317195325542571,0.004625648905706609,0.0018894088017941714,0.0,1.0
0.07417858997083304,1.0,0.02607078324707986,0.031365573921310064,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,0.01675977653631285,0.3489148580968281,0.025566540311844695,0.004285317733042746,0.0,1.0
